,Product Name,Prices,Description,Reviews
686,"vivo Z1Pro (Sonic Black, 64 GB)","₹1,456",4 GB RAM | 64 GB ROM | Expandable Upto 256 GB16.59 cm (6.53 inch) Full HD+ Display16MP + 2MP + 8MP | 32MP Front Camera5000 mAh BatteryQualcomm Snapdragon 712 AIE Octa Core 2.3GHz ProcessorFast ChargingTriple Card SlotBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,4.5
687,"vivo Y95 (Nebula Purple, 64 GB)","₹1,007",4 GB RAM | 64 GB ROM | Expandable Upto 256 GB15.8 cm (6.22 inch) HD+ Display13MP + 2MP | 20MP Front Camera4030 mAh BatteryQualcomm Snapdragon 439 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,4.4
688,Cellecor R50,"₹15,499",32 MB RAM | 32 MB ROM | Expandable Upto 32 GB6.1 cm (2.4 inch) Display0.8MP Rear Camera2750 mAh Battery1 Year Manufacturer Warranty,4
689,Cellecor E9,"₹18,990",32 MB RAM | 32 MB ROM4.57 cm (1.8 inch) Display1000 mAh Battery1 Year Manufacturer Warranty,3.9
690,"Lenovo Z2 Plus (Black, 32 GB)","₹17,999",3 GB RAM | 32 GB ROM12.7 cm (5 inch) Full HD Display13MP Rear Camera | 8MP Front Camera3500 mAh Li-Ion BatteryQualcomm Snapdragon 820 Quad Core 2.15GHz ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,3.9
691,"vivo Y95 (Starry Black, 64 GB)","₹18,999",4 GB RAM | 64 GB ROM | Expandable Upto 256 GB15.8 cm (6.22 inch) HD+ Display13MP + 2MP | 20MP Front Camera4030 mAh BatteryQualcomm Snapdragon 439 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,4.4
692,"realme X (Space Blue, 128 GB)","₹17,999",4 GB RAM | 128 GB ROM16.59 cm (6.53 inch) Full HD+ Display48MP + 5MP | 16MP Front Camera3765 mAh BatteryQualcomm Snapdragon 710 Octa Core 2.2 GHz AIE ProcessorIn-display Fingerprint SensorVooC Flash Charge 3.0Super AMOLED DisplayBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,4.5
693,"vivo Y20G (Obsidian Black, 128 GB)","₹19,999",6 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.54 cm (6.51 inch) HD+ Display13MP + 2MP + 2MP | 8MP Front Camera5000 mAh Li-ion BatteryMediaTek Helio G80 Processor1 Year for Handset and 6 Months for In-box Accessories,4.3
694,"LeEco Le Max2 (Rose Gold, 32 GB)","₹15,990",4 GB RAM | 32 GB ROM14.48 cm (5.7 inch) Quad HD Display21MP Rear Camera | 8MP Front Camera3100 mAh Li-Ion Polymer BatteryQualcomm Snapdragon 820 Quad Core 2.15GHz ProcessorBrand Warranty of 1 Year,3.6
695,"Honor 9i (Graphite Black, 64 GB)","₹15,990","4 GB RAM | 64 GB ROM | Expandable Upto 128 GB14.99 cm (5.9 inch) Full HD+ Display16MP + 2MP | 13MP + 2MP Dual Front Camera3340 mAh BatteryHuawei Kirin 659 Octa Core Clocked up to 2.36 GHz Processor12 Months on handset, 6 Months on battery , 6 Months on charger & 3 Months on data cable",4.3
696,"OPPO A5s (Green, 64 GB)","₹1,105",4 GB RAM | 64 GB ROM | Expandable Upto 256 GB15.75 cm (6.2 inch) HD+ Display13MP + 2MP | 8MP Front Camera4230 mAh BatteryMediaTek Helio P35 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,4.4
697,"OPPO A5s (Black, 64 GB)","₹1,236",4 GB RAM | 64 GB ROM | Expandable Upto 256 GB15.75 cm (6.2 inch) HD+ Display13MP + 2MP | 8MP Front Camera4230 mAh BatteryMediaTek Helio P35 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,4.4
698,Cellecor X3,"₹15,990",32 MB RAM | 32 MB ROM | Expandable Upto 32 GB4.57 cm (1.8 inch) Display0.3MP Rear Camera1000 mAh Battery1 Year Domestic Warranty,3.3
699,Cellecor E6+,"₹23,990",32 MB RAM | 32 MB ROM4.57 cm (1.8 inch) Display0.8MP Rear Camera2750 mAh Battery1 year warranty for device and 6months warranty for accessories,3.6
700,"OPPO A5s (Blue, 64 GB)","₹1,049",4 GB RAM | 64 GB ROM | Expandable Upto 256 GB15.75 cm (6.2 inch) HD+ Display13MP + 2MP | 8MP Front Camera4230 mAh BatteryMediaTek Helio P35 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,4.4
701,"vivo V9 (Pearl Black, 64 GB)","₹1,199",4 GB RAM | 64 GB ROM | Expandable Upto 256 GB16.0 cm (6.3 inch) Full HD+ Display16MP + 5MP | 24MP Front Camera3260 mAh Li-ion BatteryQualcomm Snapdragon 626 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,4.5
702,Cellecor R3+,"₹19,990",32 MB RAM | 32 MB ROM4.5 cm (1.77 inch) Display0.8MP Rear Camera1000 mAh Battery1 Year Manufacturer Warranty,3.8
703,GREENBERRI G370,"₹17,990",32 MB RAM | 32 MB ROM3.66 cm (1.44 inch) Display2MP Rear Camera800 mAh Battery1 YEAR,4.2
704,"vivo Z1x (Phantom Purple, 64 GB)","₹15,990",6 GB RAM | 64 GB ROM16.21 cm (6.38 inch) Full HD+ Display48MP + 8MP + 2MP | 32MP Front Camera4500 mAh Li-ion BatteryQualcomm Snapdragon 712 AIE Processor22.5 W Vivo Flash ChargeBrand Warranty of 1 Year Available for Mobile and 6 Months for In-box Accessories,4.5
705,"vivo Z1Pro (Sonic Blue, 64 GB)","₹15,990",6 GB RAM | 64 GB ROM | Expandable Upto 256 GB16.59 cm (6.53 inch) Full HD+ Display16MP + 2MP + 8MP | 32MP Front Camera5000 mAh BatteryQualcomm Snapdragon 712 AIE Octa Core 2.3GHz ProcessorFast ChargingTriple Card SlotBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,4.5
706,"vivo Z1Pro (Sonic Blue, 64 GB)","₹1,353",4 GB RAM | 64 GB ROM | Expandable Upto 256 GB16.59 cm (6.53 inch) Full HD+ Display16MP + 2MP + 8MP | 32MP Front Camera5000 mAh BatteryQualcomm Snapdragon 712 AIE Octa Core 2.3GHz ProcessorFast ChargingTriple Card SlotBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,4.5
707,"vivo Z1Pro (Sonic Black, 64 GB)","₹1,061",4 GB RAM | 64 GB ROM | Expandable Upto 256 GB16.59 cm (6.53 inch) Full HD+ Display16MP + 2MP + 8MP | 32MP Front Camera5000 mAh BatteryQualcomm Snapdragon 712 AIE Octa Core 2.3GHz ProcessorFast ChargingTriple Card SlotBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,4.5
708,Cellecor E10,"₹15,799",32 MB RAM | 32 MB ROM | Expandable Upto 32 GB6.1 cm (2.4 inch) Display0.8MP Rear Camera2750 mAh Battery1 Year Manufacturer Warranty,3.8
709,Cellecor E3,"₹16,999",32 MB RAM | 32 MB ROM | Expandable Upto 32 GB4.57 cm (1.8 inch) Display0.8MP Rear Camera1000 mAh Battery1 Year Manufacturer Warranty,3.6
710,"SAMSUNG Galaxy A13 (Blue, 128 GB)","₹1,007",4 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.76 cm (6.6 inch) Full HD+ Display50MP + 5MP + 2MP + 2MP | 8MP Front Camera5000 mAh Lithium Ion BatteryExynos Octa Core Processor1 Year Manufacturer Warranty for Device and 6 months Manufacturer Warranty for In-Box Accessories from Date of Purchase,4.1
711,"Honor 20i (Midnight Black, 128 GB)","₹1,456","4 GB RAM | 128 GB ROM | Expandable Upto 512 GB15.77 cm (6.21 inch) Full HD+ Display24MP + 2MP + 8MP | 32MP Front Camera3400 mAh BatteryHiSilicon Kirin 710 ProcessorBrand Warranty of 1 Year Available for Mobile, 6 Months for Battery, 3 Months for Adapter and Data Cable",4.3
712,Cellecor E9,"₹16,999",32 MB RAM | 32 MB ROM4.57 cm (1.8 inch) Display1000 mAh Battery1 Year Manufacturer Warranty,3.9
713,Cellecor R50,"₹15,999",32 MB RAM | 32 MB ROM | Expandable Upto 32 GB6.1 cm (2.4 inch) Display0.8MP Rear Camera2750 mAh Battery1 Year Manufacturer Warranty,4
714,"Honor 20i (Phantom Red, 128 GB)","₹18,990","4 GB RAM | 128 GB ROM | Expandable Upto 512 GB15.77 cm (6.21 inch) Full HD+ Display24MP + 2MP + 8MP | 32MP Front Camera3400 mAh BatteryHiSilicon Kirin 710 ProcessorBrand Warranty of 1 Year Available for Mobile, 6 Months for Battery, 3 Months for Adapter and Data Cable",4.3
715,"Redmi Note 6 Pro (Rose Gold, 64 GB)","₹15,499",4 GB RAM | 64 GB ROM | Expandable Upto 256 GB15.9 cm (6.26 inch) Full HD+ Display12MP + 5MP | 20MP + 2MP Dual Front Camera4000 mAh Li-polymer BatteryQualcomm Snapdragon 636 Processor0 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase,4.5
716,"vivo Y95 (Nebula Purple, 64 GB)","₹17,999",4 GB RAM | 64 GB ROM | Expandable Upto 256 GB15.8 cm (6.22 inch) HD+ Display13MP + 2MP | 20MP Front Camera4030 mAh BatteryQualcomm Snapdragon 439 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,4.4
717,"Lenovo Z2 Plus (Black, 32 GB)","₹18,990",3 GB RAM | 32 GB ROM12.7 cm (5 inch) Full HD Display13MP Rear Camera | 8MP Front Camera3500 mAh Li-Ion BatteryQualcomm Snapdragon 820 Quad Core 2.15GHz ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,3.9
718,"realme X (Space Blue, 128 GB)","₹15,999",4 GB RAM | 128 GB ROM16.59 cm (6.53 inch) Full HD+ Display48MP + 5MP | 16MP Front Camera3765 mAh BatteryQualcomm Snapdragon 710 Octa Core 2.2 GHz AIE ProcessorIn-display Fingerprint SensorVooC Flash Charge 3.0Super AMOLED DisplayBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,4.5
719,"vivo Y95 (Starry Black, 64 GB)","₹15,999",4 GB RAM | 64 GB ROM | Expandable Upto 256 GB15.8 cm (6.22 inch) HD+ Display13MP + 2MP | 20MP Front Camera4030 mAh BatteryQualcomm Snapdragon 439 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,4.4
720,"Honor 9N (Midnight Black, 64 GB)","₹1,105","4 GB RAM | 64 GB ROM | Expandable Upto 256 GB14.83 cm (5.84 inches) Display13MP + 2MP | 16MP Front Camera3000 mAh BatteryKirin 659 Octa Core Processor12 Months on handset, 6 Months on battery , 6 Months on charger & 3 Months on data cable",4.3
721,"Honor 9N (Sapphire Blue, 64 GB)","₹1,236","4 GB RAM | 64 GB ROM | Expandable Upto 256 GB14.83 cm (5.84 inches) Display13MP + 2MP | 16MP Front Camera3000 mAh BatteryKirin 659 Octa Core Processor12 Months on handset, 6 Months on battery , 6 Months on charger & 3 Months on data cable",4.3
722,Cellecor X3,"₹17,979",32 MB RAM | 32 MB ROM | Expandable Upto 32 GB4.57 cm (1.8 inch) Display0.3MP Rear Camera1000 mAh Battery1 Year Domestic Warranty,3.3
723,Cellecor E6+,"₹17,899",32 MB RAM | 32 MB ROM4.57 cm (1.8 inch) Display0.8MP Rear Camera2750 mAh Battery1 year warranty for device and 6months warranty for accessories,3.6
724,"Nokia 6.1 (Copper, Black, 32 GB)","₹15,599",3 GB RAM | 32 GB ROM | Expandable Upto 128 GB13.97 cm (5.5 inch) Full HD Display16MP Rear Camera3000 mAh BatteryQualcomm Snapdragon 630 ProcessorBrand Warranty of 1 Year Available for Mobile,4.2
725,"Google Pixel 3A (Just Black, 64 GB)","₹15,990",4 GB RAM | 64 GB ROM14.22 cm (5.6 inch) HD+ Display12.2MP Rear Camera3000 mAh BatteryQualcomm SDM670 Snapdragon 670 (10 nm) Processor1 Year Warranty,4.5
726,"ASUS Zenfone Max Pro M1 (Grey, 64 GB)","₹1,199",4 GB RAM | 64 GB ROM | Expandable Upto 2 TB15.21 cm (5.99 inch) Full HD+ Display13MP + 5MP | 8MP Front Camera5000 mAh BatteryQualcomm Snapdragon 636 Octa Core ProcessorBrand Warranty of 1 Year Available for Handset and 6 Months for Accessories,4.3
727,"vivo Y15 (Burgundy Red, 64 GB)","₹1,061",4 GB RAM | 64 GB ROM | Expandable Upto 256 GB16.13 cm (6.35 inch) HD+ Display13MP + 2MP + 8MP | 16MP Front Camera5000 mAh BatteryMediaTek Helio P22 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,4.4
728,GREENBERRI G370,"₹15,599",32 MB RAM | 32 MB ROM3.66 cm (1.44 inch) Display2MP Rear Camera800 mAh Battery1 YEAR,4.2
729,Cellecor E3,"₹15,990",32 MB RAM | 32 MB ROM | Expandable Upto 32 GB4.57 cm (1.8 inch) Display0.8MP Rear Camera1000 mAh Battery1 Year Manufacturer Warranty,3.6
730,"ASUS Zenfone Max Pro M1 (Black, 64 GB)","₹1,353",4 GB RAM | 64 GB ROM | Expandable Upto 2 TB15.21 cm (5.99 inch) Full HD+ Display13MP + 5MP | 8MP Front Camera5000 mAh BatteryQualcomm Snapdragon 636 Octa Core ProcessorBrand Warranty of 1 Year Available for Handset and 6 Months for Accessories,4.3
731,"vivo Y15 (Aqua Blue, 64 GB)","₹1,456",4 GB RAM | 64 GB ROM | Expandable Upto 256 GB16.13 cm (6.35 inch) HD+ Display13MP + 2MP + 8MP | 16MP Front Camera5000 mAh BatteryMediaTek Helio P22 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,4.4
732,Cellecor E10,"₹19,990",32 MB RAM | 32 MB ROM | Expandable Upto 32 GB6.1 cm (2.4 inch) Display0.8MP Rear Camera2750 mAh Battery1 Year Manufacturer Warranty,3.8
733,Cellecor R50,"₹19,990",32 MB RAM | 32 MB ROM | Expandable Upto 32 GB6.1 cm (2.4 inch) Display0.8MP Rear Camera2750 mAh Battery1 Year Manufacturer Warranty,4
734,"vivo S1 (Skyline Blue, 128 GB)","₹16,999",4 GB RAM | 128 GB ROM | Expandable Upto 256 GB16.21 cm (6.38 inch) Full HD+ Display16MP + 8MP + 2MP | 32MP Front Camera4500 mAh Lithium Polymer BatteryHelio P65 (MT6768) ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,4.5
735,"Huawei Y9 Prime 2019 (Sapphire Blue, 128 GB)","₹16,999","4 GB RAM | 128 GB ROM16.74 cm (6.59 inch) Full HD+ Display16MP + 8MP + 2MP | 16MP Front Camera4000 mAh BatteryHiSilicon Kirin 710F AI Chipset with Dual-NPU ProcessorBrand Warranty of 1 Year Available for Mobile, 6 Months for Battery and 3 Months on Accessories (Data Cable)",4.3
736,"Honor 9 Lite (Midnight Black, 64 GB)","₹17,499","4 GB RAM | 64 GB ROM | Expandable Upto 256 GB14.35 cm (5.65 inch) Full HD+ Display13MP + 2MP | 13MP + 2MP Dual Front Camera3000 mAh BatteryKirin 659 Processor12 Months on handset, 6 Months on battery , 6 Months on charger & 3 Months on data cable",4.3
737,"vivo Y20G (Obsidian Black, 64 GB)","₹17,990",4 GB RAM | 64 GB ROM | Expandable Upto 1 TB16.54 cm (6.51 inch) HD+ Display13MP + 2MP + 2MP | 8MP Front Camera5000 mAh Li-ion BatteryMediaTek Helio G80 Processor1 Year for Handset and 6 Months for In-box Accessories,4.3
738,"Honor 10 Lite (Midnight Black, 64 GB)","₹17,990","4 GB RAM | 64 GB ROM | Expandable Upto 512 GB15.77 cm (6.21 inch) Full HD+ Display13MP + 2MP | 24MP Front Camera3400 mAh Lithium Polymer BatteryKirin 710 2.2GHz Octa Core ProcessorBrand Warranty of 1 Year Available for Mobile, 6 Months for Battery and Charger, 3 Months for Data Cable",4.4
739,"Mi A2 (Black, 64 GB)","₹17,899",4 GB RAM | 64 GB ROM15.21 cm (5.99 inch) Full HD+ Display20MP + 12MP | 20MP Front Camera3010 mAh BatteryQualcomm Snapdragon 660 AIE ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Battery and Accessories,4.2
740,"IQOO Z6 Lite 5G (With Charger) (Mystic Night, 128 GB)","₹12,999",6 GB RAM | 128 GB ROM16.97 cm (6.68 inch) Display50MP Rear Camera5000 mAh Battery1 Year,4.3
741,"REDMI Note 11S (Space Black, 64 GB)","₹15,999",6 GB RAM | 64 GB ROM16.33 cm (6.43 inch) Display108MP Rear Camera5000 mAh Battery1 Year Manufacturer Warranty for Handset and 6 Months Warranty for In the Box Accessories,4.2
742,"Google Pixel 3A (Purple-ish, 64 GB)","₹16,199",4 GB RAM | 64 GB ROM14.22 cm (5.6 inch) HD+ Display12.2MP Rear Camera3000 mAh BatteryQualcomm SDM670 Snapdragon 670 (10 nm) Processor1 Year Warranty,4.5
743,"vivo T2x 5G (Marine Blue, 128 GB)","₹15,999",4 GB RAM | 128 GB ROM16.71 cm (6.58 inch) Full HD+ Display50MP + 2MP | 8MP Front Camera5000 mAh BatteryDimensity 6020 Processor1 Year of Device & 6 Months for Inbox Accessories,4.5
744,"ASUS Zenfone 4 Selfie Dual Camera (Black, 64 GB)","₹17,899",4 GB RAM | 64 GB ROM | Expandable Upto 2 TB13.97 cm (5.5 inch) HD Display16MP Rear Camera | 20MP + 8MP Dual Front Camera3000 mAh BatteryOcta Core Qualcomm Snapdragon 430 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,4.1
745,"Nokia 5 (Tempered Blue, 16 GB)","₹1,105",3 GB RAM | 16 GB ROM | Expandable Upto 128 GB13.21 cm (5.2 inch) HD Display13MP Rear Camera | 8MP Front Camera3000 mAh BatteryQualcomm Snapdragon 430 64-bit Octa Core 1.4 GHz ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,4.1
746,"ASUS ZenFone Max Pro M2 (Blue, 32 GB)","₹1,236",3 GB RAM | 32 GB ROM | Expandable Upto 2 TB15.9 cm (6.26 inch) Full HD+ Display12MP + 5MP | 13MP Front Camera5000 mAh BatteryQualcomm Snapdragon 660 Octa Core ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,4.3
747,"Google Pixel 3A (Just Black, 64 GB)","₹16,999",4 GB RAM | 64 GB ROM14.22 cm (5.6 inch) HD+ Display12.2MP Rear Camera3000 mAh BatteryQualcomm SDM670 Snapdragon 670 (10 nm) Processor1 Year Warranty,4.5
748,Cellecor X3,"₹15,599",32 MB RAM | 32 MB ROM | Expandable Upto 32 GB4.57 cm (1.8 inch) Display0.3MP Rear Camera1000 mAh Battery1 Year Domestic Warranty,3.3
749,Cellecor E6+,"₹1,199",32 MB RAM | 32 MB ROM4.57 cm (1.8 inch) Display0.8MP Rear Camera2750 mAh Battery1 year warranty for device and 6months warranty for accessories,3.6
750,"Redmi Note 7 Pro (Neptune Blue, 64 GB)","₹1,061",6 GB RAM | 64 GB ROM | Expandable Upto 256 GB16.0 cm (6.3 inch) Full HD+ Display48MP + 5MP | 13MP Front Camera4000 mAh Li-polymer BatteryQualcomm Snapdragon 675 ProcessorSplash Proof - Protected by P2iQuick Charge 4.0 SupportBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,4.5
751,"ASUS Zenfone Max Pro M1 (Grey, 64 GB)","₹17,979",4 GB RAM | 64 GB ROM | Expandable Upto 2 TB15.21 cm (5.99 inch) Full HD+ Display13MP + 5MP | 8MP Front Camera5000 mAh BatteryQualcomm Snapdragon 636 Octa Core ProcessorBrand Warranty of 1 Year Available for Handset and 6 Months for Accessories,4.3
752,GREENBERRI G370,"₹17,999",32 MB RAM | 32 MB ROM3.66 cm (1.44 inch) Display2MP Rear Camera800 mAh Battery1 YEAR,4.2
753,Cellecor E3,"₹15,990",32 MB RAM | 32 MB ROM | Expandable Upto 32 GB4.57 cm (1.8 inch) Display0.8MP Rear Camera1000 mAh Battery1 Year Manufacturer Warranty,3.6
754,"Nokia 6.1 (Copper, Black, 32 GB)","₹15,990",3 GB RAM | 32 GB ROM | Expandable Upto 128 GB13.97 cm (5.5 inch) Full HD Display16MP Rear Camera3000 mAh BatteryQualcomm Snapdragon 630 ProcessorBrand Warranty of 1 Year Available for Mobile,4.2
755,"ASUS Zenfone Max Pro M1 (Blue, 64 GB)","₹1,007",6 GB RAM | 64 GB ROM | Expandable Upto 2 TB15.21 cm (5.99 inch) Full HD+ Display16MP + 5MP | 16MP Front Camera5000 mAh BatteryQualcomm Snapdragon 636 Octa Core ProcessorBrand Warranty of 1 Year Available for Handset and 6 Months for Accessories,4.3
756,"vivo Y15 (Aqua Blue, 64 GB)","₹1,456",4 GB RAM | 64 GB ROM | Expandable Upto 256 GB16.13 cm (6.35 inch) HD+ Display13MP + 2MP + 8MP | 16MP Front Camera5000 mAh BatteryMediaTek Helio P22 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,4.4
757,"vivo Y15 (Burgundy Red, 64 GB)","₹15,599",4 GB RAM | 64 GB ROM | Expandable Upto 256 GB16.13 cm (6.35 inch) HD+ Display13MP + 2MP + 8MP | 16MP Front Camera5000 mAh BatteryMediaTek Helio P22 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,4.4
758,Cellecor E9,"₹16,999",32 MB RAM | 32 MB ROM4.57 cm (1.8 inch) Display1000 mAh Battery1 Year Manufacturer Warranty,3.9
759,Cellecor R50,"₹19,990",32 MB RAM | 32 MB ROM | Expandable Upto 32 GB6.1 cm (2.4 inch) Display0.8MP Rear Camera2750 mAh Battery1 Year Manufacturer Warranty,4
760,"ASUS Zenfone Max Pro M1 (Black, 64 GB)","₹19,990",4 GB RAM | 64 GB ROM | Expandable Upto 2 TB15.21 cm (5.99 inch) Full HD+ Display13MP + 5MP | 8MP Front Camera5000 mAh BatteryQualcomm Snapdragon 636 Octa Core ProcessorBrand Warranty of 1 Year Available for Handset and 6 Months for Accessories,4.3
761,"REDMI Note 8 Pro (Shadow Black, 64 GB)","₹16,999","6 GB RAM | 64 GB ROM | Expandable Upto 512 GB16.59 cm (6.53 inch) Full HD+ Display64MP + 8MP + 2MP + 2MP | 20MP Front Camera4500 mAh Li-polymer BatteryMediaTek Helio G90T Processor1 Year Warranty on Phone, 6 Months Warranty on Accessories",4.5
762,"Huawei Y9 Prime 2019 (Sapphire Blue, 128 GB)","₹17,499","4 GB RAM | 128 GB ROM16.74 cm (6.59 inch) Full HD+ Display16MP + 8MP + 2MP | 16MP Front Camera4000 mAh BatteryHiSilicon Kirin 710F AI Chipset with Dual-NPU ProcessorBrand Warranty of 1 Year Available for Mobile, 6 Months for Battery and 3 Months on Accessories (Data Cable)",4.3
763,"vivo S1 (Skyline Blue, 128 GB)","₹17,990",4 GB RAM | 128 GB ROM | Expandable Upto 256 GB16.21 cm (6.38 inch) Full HD+ Display16MP + 8MP + 2MP | 32MP Front Camera4500 mAh Lithium Polymer BatteryHelio P65 (MT6768) ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,4.5
764,"Honor 10 Lite (Midnight Black, 64 GB)","₹16,999","4 GB RAM | 64 GB ROM | Expandable Upto 512 GB15.77 cm (6.21 inch) Full HD+ Display13MP + 2MP | 24MP Front Camera3400 mAh Lithium Polymer BatteryKirin 710 2.2GHz Octa Core ProcessorBrand Warranty of 1 Year Available for Mobile, 6 Months for Battery and Charger, 3 Months for Data Cable",4.4
765,"Mi A2 (Black, 64 GB)",,4 GB RAM | 64 GB ROM15.21 cm (5.99 inch) Full HD+ Display20MP + 12MP | 20MP Front Camera3010 mAh BatteryQualcomm Snapdragon 660 AIE ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Battery and Accessories,4.2
766,"OPPO A52 (Stream White, 128 GB)",,4 GB RAM | 128 GB ROM | Expandable Upto 256 GB16.51 cm (6.5 inch) Full HD+ Display12MP + 8MP + 2MP + 2MP | 16MP Front Camera5000 mAh Lithium Polymer BatteryQualcomm Snapdragon 665 ProcessorBrand Warranty of 1 Year Available for Mobile Including Battery and 6 Months for Accessories,4.4
767,"Honor 9 Lite (Midnight Black, 64 GB)",,"4 GB RAM | 64 GB ROM | Expandable Upto 256 GB14.35 cm (5.65 inch) Full HD+ Display13MP + 2MP | 13MP + 2MP Dual Front Camera3000 mAh BatteryKirin 659 Processor12 Months on handset, 6 Months on battery , 6 Months on charger & 3 Months on data cable",4.3
